ID,SystemCodeNumber,LotID,DateTime,Capacity,Occupancy,OccupancyRate,QueueLength,VehicleType,TrafficConditionNearby,IsSpecialDay,Hour,Model1_Price,Model2_Price,Model3_Price,Routing_Suggestion
1620,BHMBCCTHL01,1,2016-10-23 08:59:00,387,89,22.997416020671835,2,car,low,1,8,20.0,12.901569978623108,12.901569978623108,
1621,BHMBCCTHL01,1,2016-10-23 09:26:00,387,101,26.098191214470283,2,bike,low,1,9,20.0,12.905070073126168,12.905070073126168,
1622,BHMBCCTHL01,1,2016-10-23 09:59:00,387,126,32.55813953488372,3,cycle,low,1,9,20.0,13.194230698326649,13.194230698326649,
1623,BHMBCCTHL01,1,2016-10-23 10:26:00,387,156,40.310077519379846,4,car,low,1,10,20.0,13.738024596948947,13.738024596948947,
1624,BHMBCCTHL01,1,2016-10-23 10:59:00,387,227,58.656330749354005,6,bike,average,1,10,20.0,14.826207535283158,14.337651026463005,
1625,BHMBCCTHL01,1,2016-10-23 11:26:00,387,272,70.28423772609818,10,car,high,1,11,20.0,15.83136776582359,15.14177921089535,
1626,BHMBCCTHL01,1,2016-10-23 11:59:00,387,313,80.87855297157623,7,truck,average,1,11,20.0,15.608523831476958,14.963504063418045,
1627,BHMBCCTHL01,1,2016-10-23 12:26:00,387,345,89.14728682170544,11,car,high,1,12,20.0,16.16133055652638,15.35326402870006,0.0
1628,BHMBCCTHL01,1,2016-10-23 13:06:00,387,345,89.14728682170544,10,car,high,1,13,20.0,16.16133055652638,15.35326402870006,0.0
1629,BHMBCCTHL01,1,2016-10-23 13:26:00,387,345,89.14728682170544,10,truck,high,1,13,20.0,16.241145919452133,15.429088623479526,0.0
1630,BHMBCCTHL01,1,2016-10-23 13:59:00,387,345,89.14728682170544,7,car,average,1,13,20.0,15.674251855869787,14.890539263076297,0.0
1631,BHMBCCTHL01,1,2016-10-23 14:26:00,387,345,89.14728682170544,5,car,average,1,14,20.0,15.510684130972376,14.735149924423757,0.0
1632,BHMBCCTHL01,1,2016-10-23 14:59:00,387,345,89.14728682170544,5,car,average,1,14,20.0,15.510684130972376,14.735149924423757,0.0
1633,BHMBCCTHL01,1,2016-10-23 15:26:00,387,341,88.11369509043928,4,bike,low,1,15,20.0,14.987304109965809,14.237938904467518,0.0
1634,BHMBCCTHL01,1,2016-10-23 15:59:00,387,320,82.68733850129199,4,car,average,1,15,20.0,15.28281208663467,14.702934667544215,
1635,BHMBCCTHL01,1,2016-10-23 16:26:00,387,292,75.45219638242894,3,car,low,1,16,20.0,14.638928954581178,14.187828161901422,
1636,BHMBCCTHL01,1,2016-10-24 07:56:00,387,52,13.436692506459949,1,car,low,0,7,20.0,10.893721641310144,10.893721641310144,
1637,BHMBCCTHL01,1,2016-10-24 08:29:00,387,77,19.896640826873384,2,car,average,0,8,20.0,12.61612754258751,12.61612754258751,
1638,BHMBCCTHL01,1,2016-10-24 09:03:00,387,116,29.97416020671835,3,bike,low,0,9,20.0,12.475120753040144,12.475120753040144,
1639,BHMBCCTHL01,1,2016-10-24 09:30:00,387,130,33.59173126614987,2,car,low,0,9,20.0,12.56941400477918,12.56941400477918,
1640,BHMBCCTHL01,1,2016-10-24 09:55:00,387,145,37.46770025839793,2,car,low,0,9,20.0,12.707582510751314,12.707582510751314,
1641,BHMBCCTHL01,1,2016-10-24 10:30:00,387,173,44.70284237726098,4,bike,average,0,10,20.0,13.624291086561918,13.624291086561918,
1642,BHMBCCTHL01,1,2016-10-24 11:03:00,387,196,50.64599483204134,4,car,average,0,11,20.0,13.90276981043786,13.90276981043786,
1643,BHMBCCTHL01,1,2016-10-24 11:29:00,387,219,56.58914728682171,5,car,average,0,11,20.0,14.1984252387341,14.1984252387341,
1644,BHMBCCTHL01,1,2016-10-24 12:02:00,387,242,62.53229974160208,7,car,high,0,12,20.0,14.973060751222079,14.455133599214141,
1645,BHMBCCTHL01,1,2016-10-24 12:30:00,387,272,70.28423772609818,8,car,high,0,12,20.0,15.251014946788716,14.677496955667452,
1646,BHMBCCTHL01,1,2016-10-24 12:56:00,387,299,77.2609819121447,5,car,average,0,12,20.0,14.764823710002538,14.288543966238509,
1647,BHMBCCTHL01,1,2016-10-24 13:30:00,387,301,77.77777777777779,7,car,high,0,13,20.0,15.3296421034097,14.740398680964239,
1648,BHMBCCTHL01,1,2016-10-24 13:56:00,387,310,80.10335917312662,7,cycle,high,0,13,20.0,15.269613599469807,14.692375877812324,
1649,BHMBCCTHL01,1,2016-10-24 14:30:00,387,297,76.74418604651163,5,bike,average,0,14,20.0,14.673103064872652,14.2151674501346,
1650,BHMBCCTHL01,1,2016-10-24 14:56:00,387,299,77.2609819121447,4,bike,average,0,14,20.0,14.580382138686133,14.140990709185385,
1651,BHMBCCTHL01,1,2016-10-24 15:32:00,387,276,71.31782945736434,2,car,low,0,15,20.0,13.83140471137484,13.83140471137484,
1652,BHMBCCTHL01,1,2016-10-24 16:00:00,387,263,67.95865633074936,2,car,average,0,16,20.0,14.180121329991769,14.180121329991769,
1653,BHMBCCTHL01,1,2016-10-24 16:33:00,387,229,59.17312661498708,2,car,low,0,16,20.0,13.44631570789159,13.44631570789159,
1654,BHMBCCTHL01,1,2016-10-25 08:00:00,387,118,30.490956072351423,2,truck,low,0,8,20.0,12.637337250115799,12.637337250115799,
1655,BHMBCCTHL01,1,2016-10-25 08:26:00,387,133,34.366925064599485,1,car,low,0,8,20.0,12.453135799150964,12.453135799150964,
1656,BHMBCCTHL01,1,2016-10-25 09:00:00,387,165,42.63565891472868,2,car,low,0,9,20.0,12.8889950035836,12.8889950035836,
1657,BHMBCCTHL01,1,2016-10-25 09:19:00,387,187,48.320413436692505,2,car,low,0,9,20.0,13.084669844889579,13.084669844889579,
1658,BHMBCCTHL01,1,2016-10-25 09:56:00,387,218,56.33074935400517,2,car,average,0,9,20.0,13.83180295759599,13.83180295759599,
1659,BHMBCCTHL01,1,2016-10-25 10:29:00,387,235,60.72351421188631,3,car,low,0,10,20.0,13.624948220054112,13.624948220054112,
1660,BHMBCCTHL01,1,2016-10-25 10:56:00,387,263,67.95865633074936,4,bike,average,0,10,20.0,14.323612608201717,14.323612608201717,
1661,BHMBCCTHL01,1,2016-10-25 11:29:00,387,297,76.74418604651163,5,cycle,average,0,11,20.0,14.620092542654623,14.172759032360178,
1662,BHMBCCTHL01,1,2016-10-25 12:02:00,387,337,87.08010335917312,5,car,average,0,12,20.0,15.010865738566652,14.260322451638318,0.0
1663,BHMBCCTHL01,1,2016-10-25 12:29:00,387,344,88.88888888888889,8,truck,high,0,12,20.0,15.74764052499907,14.960258498749116,0.0
1664,BHMBCCTHL01,1,2016-10-25 13:03:00,387,343,88.63049095607235,7,bike,high,0,13,20.0,15.499801619504424,14.724811538529202,0.0
1665,BHMBCCTHL01,1,2016-10-25 13:29:00,387,343,88.63049095607235,7,car,high,0,13,20.0,15.562436365967766,14.784314547669377,0.0
1666,BHMBCCTHL01,1,2016-10-25 13:56:00,387,337,87.08010335917312,5,car,average,0,13,20.0,15.010865738566652,14.260322451638318,0.0
1667,BHMBCCTHL01,1,2016-10-25 14:29:00,387,346,89.40568475452196,4,truck,average,0,14,20.0,15.090860180022819,14.336317171021678,0.0
1668,BHMBCCTHL01,1,2016-10-25 15:02:00,387,335,86.56330749354005,3,truck,low,0,15,20.0,14.53451399474233,13.807788295005214,0.0
1669,BHMBCCTHL01,1,2016-10-25 15:29:00,387,309,79.84496124031007,3,car,average,0,15,20.0,14.622778348488056,14.174907677026924,
1670,BHMBCCTHL01,1,2016-10-25 15:56:00,387,290,74.93540051679587,2,car,low,0,15,20.0,13.941947445568797,13.941947445568797,
1671,BHMBCCTHL01,1,2016-10-25 16:29:00,387,262,67.70025839793283,2,cycle,average,0,16,20.0,14.025118051613088,14.025118051613088,
1672,BHMBCCTHL01,1,2016-10-26 07:59:00,387,121,31.26614987080104,1,car,low,0,7,20.0,11.589231127786084,11.589231127786084,
1673,BHMBCCTHL01,1,2016-10-26 08:32:00,387,151,39.01808785529715,1,car,low,0,8,20.0,12.620465062841218,12.620465062841218,
1674,BHMBCCTHL01,1,2016-10-26 08:59:00,387,182,47.02842377260982,2,bike,low,0,8,20.0,12.937318029709052,12.937318029709052,
1675,BHMBCCTHL01,1,2016-10-26 09:26:00,387,216,55.81395348837209,3,truck,average,0,9,20.0,14.087926295126117,14.087926295126117,
1676,BHMBCCTHL01,1,2016-10-26 09:59:00,387,256,66.1498708010336,3,car,low,0,9,20.0,13.795301575312024,13.795301575312024,
1677,BHMBCCTHL01,1,2016-10-26 10:26:00,387,283,73.1266149870801,3,car,low,0,10,20.0,14.007956300209292,14.007956300209292,
1678,BHMBCCTHL01,1,2016-10-26 10:59:00,387,312,80.62015503875969,4,truck,average,0,10,20.0,14.875875977897795,14.377385780554715,
1679,BHMBCCTHL01,1,2016-10-26 11:26:00,387,338,87.33850129198967,7,cycle,high,0,11,20.0,15.429568319004092,14.658089903053886,0.0
1680,BHMBCCTHL01,1,2016-10-26 11:59:00,387,341,88.11369509043928,5,car,average,0,11,20.0,15.035907984114246,14.284112584908533,0.0
1681,BHMBCCTHL01,1,2016-10-26 12:26:00,387,344,88.88888888888889,8,bike,high,0,12,20.0,15.588323868487262,14.808907675062898,0.0
1682,BHMBCCTHL01,1,2016-10-26 12:59:00,387,345,89.14728682170544,7,bike,high,0,12,20.0,15.510684130972376,14.735149924423757,0.0
1683,BHMBCCTHL01,1,2016-10-26 13:26:00,387,345,89.14728682170544,7,car,high,0,13,20.0,15.573095260930083,14.794440497883578,0.0
1684,BHMBCCTHL01,1,2016-10-26 13:59:00,387,345,89.14728682170544,5,bike,average,0,13,20.0,14.988125484500257,14.238719210275244,0.0
1685,BHMBCCTHL01,1,2016-10-26 14:26:00,387,345,89.14728682170544,4,cycle,average,0,14,20.0,14.838680103686755,14.096746098502416,0.0
1686,BHMBCCTHL01,1,2016-10-26 14:59:00,387,344,88.88888888888889,4,truck,average,0,14,20.0,15.078539190952734,14.324612231405096,0.0
1687,BHMBCCTHL01,1,2016-10-26 15:26:00,387,328,84.75452196382429,2,car,low,0,15,20.0,14.232098251055856,14.232098251055856,
1688,BHMBCCTHL01,1,2016-10-26 15:59:00,387,312,80.62015503875969,2,car,low,0,15,20.0,14.111704906416069,14.111704906416069,
1689,BHMBCCTHL01,1,2016-10-26 16:32:00,387,283,73.1266149870801,2,car,low,0,16,20.0,13.886918941240856,13.886918941240856,
1690,BHMBCCTHL01,1,2016-10-27 07:59:00,387,73,18.863049095607234,1,car,low,0,7,20.0,11.10736701795819,11.10736701795819,
1691,BHMBCCTHL01,1,2016-10-27 08:32:00,387,106,27.39018087855297,1,bike,low,0,8,20.0,12.086282979725338,12.086282979725338,
1692,BHMBCCTHL01,1,2016-10-27 08:59:00,387,143,36.95090439276486,2,car,low,0,8,20.0,12.689262590399888,12.689262590399888,
1693,BHMBCCTHL01,1,2016-10-27 09:32:00,387,175,45.21963824289406,2,car,low,0,9,20.0,12.978452663597862,12.978452663597862,
1694,BHMBCCTHL01,1,2016-10-27 09:59:00,387,202,52.19638242894057,2,car,low,0,9,20.0,13.215662993701894,13.215662993701894,
1695,BHMBCCTHL01,1,2016-10-27 10:25:00,387,215,55.55555555555556,4,car,average,0,10,20.0,14.050614197368311,14.050614197368311,
1696,BHMBCCTHL01,1,2016-10-27 10:59:00,387,246,63.565891472868216,3,car,average,0,10,20.0,14.168688358117588,14.168688358117588,
1697,BHMBCCTHL01,1,2016-10-27 11:32:00,387,276,71.31782945736434,5,car,average,0,11,20.0,14.608712217025603,14.163654771856962,
1698,BHMBCCTHL01,1,2016-10-27 11:59:00,387,296,76.48578811369508,5,car,average,0,11,20.0,14.744769542217302,14.27250063201032,
1699,BHMBCCTHL01,1,2016-10-27 12:26:00,387,320,82.68733850129199,8,bike,high,0,12,20.0,15.45853627014898,14.843514014355662,
1700,BHMBCCTHL01,1,2016-10-27 12:59:00,387,341,88.11369509043928,6,bike,average,0,12,20.0,15.059981781840444,14.30698269274842,0.0
1701,BHMBCCTHL01,1,2016-10-27 13:32:00,387,345,89.14728682170544,7,truck,high,0,13,20.0,15.674251855869787,14.890539263076297,0.0
1702,BHMBCCTHL01,1,2016-10-27 13:59:00,387,345,89.14728682170544,5,truck,average,0,13,20.0,15.178859758688203,14.419916770753792,0.0
1703,BHMBCCTHL01,1,2016-10-27 14:26:00,387,345,89.14728682170544,4,bike,average,0,14,20.0,14.88910738947563,14.144652020001848,0.0
1704,BHMBCCTHL01,1,2016-10-27 14:59:00,387,345,89.14728682170544,4,bike,average,0,14,20.0,14.88910738947563,14.144652020001848,0.0
1705,BHMBCCTHL01,1,2016-10-27 15:26:00,387,327,84.49612403100775,2,cycle,low,0,15,20.0,14.078525048686688,14.078525048686688,
1706,BHMBCCTHL01,1,2016-10-27 15:59:00,387,297,76.74418604651163,2,cycle,low,0,15,20.0,13.844533819033437,13.844533819033437,
1707,BHMBCCTHL01,1,2016-10-27 16:26:00,387,273,70.54263565891473,2,car,low,0,16,20.0,13.807464879163746,13.807464879163746,
1708,BHMBCCTHL01,1,2016-10-28 08:16:00,387,85,21.96382428940568,1,bike,low,0,8,20.0,11.882599159338413,11.882599159338413,
1709,BHMBCCTHL01,1,2016-10-28 08:16:00,387,85,21.96382428940568,1,car,low,0,8,20.0,11.995546661277317,11.995546661277317,
1710,BHMBCCTHL01,1,2016-10-28 08:56:00,387,112,28.9405684754522,2,car,low,0,8,20.0,12.401333900566428,12.401333900566428,
1711,BHMBCCTHL01,1,2016-10-28 09:29:00,387,152,39.276485788113696,2,cycle,average,0,9,20.0,13.117166836852107,13.117166836852107,
1712,BHMBCCTHL01,1,2016-10-28 10:02:00,387,170,43.927648578811365,2,car,low,0,10,20.0,12.933829796889246,12.933829796889246,
1713,BHMBCCTHL01,1,2016-10-28 10:29:00,387,189,48.837209302325576,3,car,low,0,10,20.0,13.23712681203543,13.23712681203543,
1714,BHMBCCTHL01,1,2016-10-28 10:56:00,387,232,59.9483204134367,3,truck,average,0,10,20.0,14.208825435867356,14.208825435867356,
1715,BHMBCCTHL01,1,2016-10-28 11:29:00,387,262,67.70025839793283,5,bike,average,0,11,20.0,14.428489005916171,14.019476202969416,
1716,BHMBCCTHL01,1,2016-10-28 12:02:00,387,281,72.60981912144703,8,cycle,high,0,12,20.0,15.18959159693873,14.628358275787463,
1717,BHMBCCTHL01,1,2016-10-28 12:29:00,387,289,74.67700258397933,8,truck,high,0,12,20.0,15.458315303818813,14.843337241291529,
1718,BHMBCCTHL01,1,2016-10-28 13:02:00,387,320,82.68733850129199,7,bike,high,0,13,20.0,15.371853976907115,14.774168179762171,
1719,BHMBCCTHL01,1,2016-10-28 13:29:00,387,325,83.97932816537468,7,car,high,0,13,20.0,15.464772132596721,14.848502704313855,
1720,BHMBCCTHL01,1,2016-10-28 14:02:00,387,332,85.78811369509044,6,car,high,0,14,20.0,15.417671589733091,14.646788010246436,0.0
1721,BHMBCCTHL01,1,2016-10-28 14:29:00,387,335,86.56330749354005,4,bike,average,0,14,20.0,14.823840143224118,14.082648136062911,0.0
1722,BHMBCCTHL01,1,2016-10-28 15:02:00,387,337,87.08010335917312,3,car,low,0,15,20.0,14.411254639707078,13.690691907721723,0.0
1723,BHMBCCTHL01,1,2016-10-28 15:29:00,387,318,82.17054263565892,2,cycle,low,0,15,20.0,14.009272235597416,14.009272235597416,
1724,BHMBCCTHL01,1,2016-10-28 16:02:00,387,301,77.77777777777779,2,truck,average,0,16,20.0,14.594256961640394,14.152090567548793,
1725,BHMBCCTHL01,1,2016-10-28 16:29:00,387,276,71.31782945736434,2,car,low,0,16,20.0,13.83140471137484,13.83140471137484,
1726,BHMBCCTHL01,1,2016-10-29 07:59:00,387,79,20.41343669250646,1,car,low,0,7,20.0,11.168127868435436,11.168127868435436,
1727,BHMBCCTHL01,1,2016-10-29 08:26:00,387,77,19.896640826873384,2,bike,low,0,8,20.0,11.955462441304647,11.955462441304647,
1728,BHMBCCTHL01,1,2016-10-29 08:59:00,387,95,24.54780361757106,2,car,average,0,8,20.0,12.78099480692462,12.78099480692462,
1729,BHMBCCTHL01,1,2016-10-29 09:26:00,387,120,31.00775193798449,2,truck,low,0,9,20.0,12.655746737631755,12.655746737631755,
1730,BHMBCCTHL01,1,2016-10-29 09:59:00,387,165,42.63565891472868,2,bike,low,0,9,20.0,12.7840838800857,12.7840838800857,
1731,BHMBCCTHL01,1,2016-10-29 10:26:00,387,214,55.29715762273901,3,truck,average,0,10,20.0,14.072631955542377,14.072631955542377,
1732,BHMBCCTHL01,1,2016-10-29 10:59:00,387,277,71.57622739018088,4,bike,average,0,10,20.0,14.425046856850178,14.016722483716622,
1733,BHMBCCTHL01,1,2016-10-29 11:25:00,387,309,79.84496124031007,5,car,average,0,11,20.0,14.831004003114233,14.341488200727865,
1734,BHMBCCTHL01,1,2016-10-29 12:06:00,387,345,89.14728682170544,8,bike,high,0,12,20.0,15.593611508842002,14.813930933399902,0.0
1735,BHMBCCTHL01,1,2016-10-29 12:26:00,387,345,89.14728682170544,7,truck,high,0,12,20.0,15.674251855869787,14.890539263076297,0.0
1736,BHMBCCTHL01,1,2016-10-29 12:59:00,387,345,89.14728682170544,7,truck,high,0,12,20.0,15.674251855869787,14.890539263076297,0.0
1737,BHMBCCTHL01,1,2016-10-29 13:26:00,387,335,86.56330749354005,7,car,high,0,13,20.0,15.519416454509152,14.743445631783693,0.0
1738,BHMBCCTHL01,1,2016-10-29 13:59:00,387,345,89.14728682170544,5,car,average,0,13,20.0,15.06078782604375,14.307748434741562,0.0
1739,BHMBCCTHL01,1,2016-10-29 14:26:00,387,345,89.14728682170544,4,car,average,0,14,20.0,14.963600101478766,14.215420096404827,0.0
1740,BHMBCCTHL01,1,2016-10-29 14:59:00,387,345,89.14728682170544,4,car,average,0,14,20.0,14.963600101478766,14.215420096404827,0.0
1741,BHMBCCTHL01,1,2016-10-29 15:26:00,387,345,89.14728682170544,2,car,low,0,15,20.0,14.35716228808587,13.639304173681577,0.0
1742,BHMBCCTHL01,1,2016-10-29 15:59:00,387,337,87.08010335917312,2,bike,low,0,15,20.0,14.212636412680851,13.502004592046807,0.0
1743,BHMBCCTHL01,1,2016-10-29 16:26:00,387,329,85.01291989664082,2,car,low,0,16,20.0,14.239536532584927,13.52755970595568,0.0
1744,BHMBCCTHL01,1,2016-10-30 07:59:00,387,70,18.087855297157624,2,car,low,1,7,20.0,12.000198483207704,12.000198483207704,
1745,BHMBCCTHL01,1,2016-10-30 07:59:00,387,70,18.087855297157624,2,car,low,1,7,20.0,12.000198483207704,12.000198483207704,
1746,BHMBCCTHL01,1,2016-10-30 07:59:00,387,70,18.087855297157624,3,bike,average,1,7,20.0,12.587197663833688,12.587197663833688,
1747,BHMBCCTHL01,1,2016-10-30 08:25:00,387,72,18.6046511627907,2,car,low,1,8,20.0,12.747773417877987,12.747773417877987,
1748,BHMBCCTHL01,1,2016-10-30 08:59:00,387,82,21.188630490956072,2,car,low,1,8,20.0,12.838531222323086,12.838531222323086,
1749,BHMBCCTHL01,1,2016-10-30 09:25:00,387,94,24.289405684754524,3,truck,low,1,9,20.0,13.252239214605526,13.252239214605526,
1750,BHMBCCTHL01,1,2016-10-30 09:59:00,387,102,26.356589147286822,2,bike,low,1,9,20.0,12.9140388202404,12.9140388202404,
1751,BHMBCCTHL01,1,2016-10-30 10:25:00,387,120,31.00775193798449,4,car,low,1,10,20.0,13.4409264087304,13.4409264087304,
1752,BHMBCCTHL01,1,2016-10-30 10:59:00,387,154,39.79328165374677,5,bike,average,1,10,20.0,14.204338549850382,14.204338549850382,
1753,BHMBCCTHL01,1,2016-10-30 11:25:00,387,209,54.00516795865633,6,car,average,1,11,20.0,14.783988801428352,14.30387603937916,
1754,BHMBCCTHL01,1,2016-10-30 11:59:00,387,256,66.1498708010336,7,car,average,1,11,20.0,15.178919802455386,14.619820840200788,
1755,BHMBCCTHL01,1,2016-10-30 12:26:00,387,266,68.73385012919897,11,bike,high,1,12,20.0,15.744638405106102,15.07239572232136,
1756,BHMBCCTHL01,1,2016-10-30 13:06:00,387,300,77.51937984496125,10,bike,high,1,13,20.0,15.909545452445482,15.204321360192864,
1757,BHMBCCTHL01,1,2016-10-30 13:25:00,387,318,82.17054263565892,10,car,high,1,13,20.0,16.04470679723947,15.312450436028055,
1758,BHMBCCTHL01,1,2016-10-30 13:59:00,387,313,80.87855297157623,7,car,average,1,13,20.0,15.505030055084985,14.880709042304467,
1759,BHMBCCTHL01,1,2016-10-30 14:32:00,387,325,83.97932816537468,8,car,high,1,14,20.0,15.935934757486967,15.225432804226052,
1760,BHMBCCTHL01,1,2016-10-30 15:00:00,387,330,85.27131782945736,5,car,average,1,15,20.0,15.428118514226956,14.656712588515607,0.0
1761,BHMBCCTHL01,1,2016-10-30 15:32:00,387,308,79.58656330749353,3,car,low,1,15,20.0,14.747381809321885,14.274590445693986,
1762,BHMBCCTHL01,1,2016-10-31 08:00:00,387,70,18.087855297157624,1,car,low,0,8,20.0,11.849466832106074,11.849466832106074,
1763,BHMBCCTHL01,1,2016-10-31 08:26:00,387,86,22.22222222222222,1,cycle,low,0,8,20.0,11.816659463042384,11.816659463042384,
1764,BHMBCCTHL01,1,2016-10-31 09:00:00,387,120,31.00775193798449,2,bike,average,0,9,20.0,12.901929021580612,12.901929021580612,
1765,BHMBCCTHL01,1,2016-10-31 09:26:00,387,145,37.46770025839793,2,bike,low,0,9,20.0,12.60079401550039,12.60079401550039,
1766,BHMBCCTHL01,1,2016-10-31 10:00:00,387,189,48.837209302325576,3,bike,low,0,10,20.0,13.136169719490152,13.136169719490152,
1767,BHMBCCTHL01,1,2016-10-31 10:26:00,387,203,52.4547803617571,3,bike,low,0,10,20.0,13.257759108755751,13.257759108755751,
1768,BHMBCCTHL01,1,2016-10-31 11:00:00,387,216,55.81395348837209,5,car,average,0,11,20.0,14.17591190862149,14.17591190862149,
1769,BHMBCCTHL01,1,2016-10-31 11:26:00,387,221,57.10594315245479,5,car,average,0,11,20.0,14.213383353049213,14.213383353049213,
1770,BHMBCCTHL01,1,2016-10-31 12:00:00,387,241,62.27390180878552,7,bike,high,0,12,20.0,14.892279183242783,14.390508344830705,
1771,BHMBCCTHL01,1,2016-10-31 12:26:00,387,249,64.34108527131784,8,car,high,0,12,20.0,15.113058320603571,14.567131654719335,
1772,BHMBCCTHL01,1,2016-10-31 13:00:00,387,260,67.18346253229974,6,car,high,0,13,20.0,14.989009849315538,14.467892877688909,
1773,BHMBCCTHL01,1,2016-10-31 13:26:00,387,261,67.44186046511628,7,car,high,0,13,20.0,15.091721133881073,14.550061905341337,
1774,BHMBCCTHL01,1,2016-10-31 13:59:00,387,265,68.47545219638242,5,car,average,0,13,20.0,14.532128229330512,14.102387581700889,
1775,BHMBCCTHL01,1,2016-10-31 14:26:00,387,260,67.18346253229974,3,cycle,average,0,14,20.0,14.12826110660393,14.12826110660393,
1776,BHMBCCTHL01,1,2016-10-31 15:00:00,387,239,61.75710594315246,3,car,average,0,15,20.0,14.115734456279576,14.115734456279576,
1777,BHMBCCTHL01,1,2016-10-31 15:27:00,387,215,55.55555555555556,2,bike,low,0,15,20.0,13.227699950811962,13.227699950811962,
1778,BHMBCCTHL01,1,2016-10-31 16:00:00,387,207,53.48837209302325,2,car,average,0,16,20.0,13.743597007648159,13.743597007648159,
1779,BHMBCCTHL01,1,2016-10-31 16:26:00,387,178,45.99483204134367,1,cycle,low,0,16,20.0,12.690821024623176,12.690821024623176,
1780,BHMBCCTHL01,1,2016-11-01 08:06:00,387,90,23.25581395348837,1,bike,average,0,8,20.0,12.485304038283855,12.485304038283855,
1781,BHMBCCTHL01,1,2016-11-01 08:26:00,387,104,26.873385012919897,1,truck,low,0,8,20.0,12.362430753678623,12.362430753678623,
1782,BHMBCCTHL01,1,2016-11-01 09:00:00,387,130,33.59173126614987,1,car,low,0,9,20.0,12.42501039727131,12.42501039727131,
1783,BHMBCCTHL01,1,2016-11-01 09:26:00,387,155,40.05167958656331,2,car,low,0,9,20.0,12.798698714097519,12.798698714097519,
1784,BHMBCCTHL01,1,2016-11-01 10:00:00,387,190,49.09560723514212,3,cycle,low,0,10,20.0,13.077011201537037,13.077011201537037,
1785,BHMBCCTHL01,1,2016-11-01 10:26:00,387,222,57.36434108527132,2,truck,low,0,10,20.0,13.5495569080698,13.5495569080698,
1786,BHMBCCTHL01,1,2016-11-01 11:00:00,387,254,65.63307493540051,5,car,average,0,11,20.0,14.454301121234877,14.04012589522438,
1787,BHMBCCTHL01,1,2016-11-01 11:26:00,387,270,69.76744186046511,5,car,average,0,11,20.0,14.567093301357147,14.130359639322196,
1788,BHMBCCTHL01,1,2016-11-01 12:00:00,387,279,72.09302325581395,8,bike,high,0,12,20.0,15.223788716413711,14.655715971367448,
1789,BHMBCCTHL01,1,2016-11-01 12:26:00,387,274,70.80103359173127,8,car,high,0,12,20.0,15.262760774816545,14.686893618089714,
1790,BHMBCCTHL01,1,2016-11-01 13:00:00,387,299,77.2609819121447,6,car,high,0,13,20.0,15.227640418048768,14.658797332675492,
1791,BHMBCCTHL01,1,2016-11-01 13:26:00,387,297,76.74418604651163,7,car,high,0,13,20.0,15.306568737872643,14.721939988534594,
1792,BHMBCCTHL01,1,2016-11-01 14:00:00,387,293,75.71059431524549,4,car,average,0,14,20.0,14.619196926585133,14.172042539504584,
1793,BHMBCCTHL01,1,2016-11-01 14:26:00,387,279,72.09302325581395,4,car,average,0,14,20.0,14.521729295676817,14.094068434777933,
1794,BHMBCCTHL01,1,2016-11-01 15:00:00,387,267,68.9922480620155,3,cycle,average,0,15,20.0,14.181098062115176,14.181098062115176,
1795,BHMBCCTHL01,1,2016-11-01 15:27:00,387,256,66.1498708010336,2,cycle,low,0,15,20.0,13.510436640314312,13.510436640314312,
1796,BHMBCCTHL01,1,2016-11-01 16:00:00,387,246,63.565891472868216,2,car,low,0,16,20.0,13.588054117616528,13.588054117616528,
1797,BHMBCCTHL01,1,2016-11-01 16:33:00,387,219,56.58914728682171,2,cycle,low,0,16,20.0,13.195273209175385,13.195273209175385,
1798,BHMBCCTHL01,1,2016-11-02 07:56:00,387,91,23.51421188630491,2,truck,low,0,7,20.0,11.637123507140288,11.637123507140288,
1799,BHMBCCTHL01,1,2016-11-02 08:30:00,387,109,28.165374677002585,2,bike,low,0,8,20.0,12.263165513693217,12.263165513693217,
1800,BHMBCCTHL01,1,2016-11-02 08:56:00,387,137,35.400516795865634,2,car,low,0,8,20.0,12.634112357720092,12.634112357720092,
1801,BHMBCCTHL01,1,2016-11-02 09:30:00,387,191,49.35400516795866,2,car,low,0,9,20.0,13.119796443018393,13.119796443018393,
1802,BHMBCCTHL01,1,2016-11-02 09:56:00,387,215,55.55555555555556,2,car,low,0,9,20.0,13.32755431143349,13.32755431143349,
1803,BHMBCCTHL01,1,2016-11-02 10:29:00,387,250,64.59948320413437,2,car,low,0,10,20.0,13.621004496048272,13.621004496048272,
1804,BHMBCCTHL01,1,2016-11-02 10:56:00,387,264,68.21705426356588,3,car,average,0,10,20.0,14.302570974311932,14.302570974311932,
1805,BHMBCCTHL01,1,2016-11-02 11:30:00,387,285,73.64341085271317,4,car,average,0,11,20.0,14.56374780271773,14.127683240410663,
1806,BHMBCCTHL01,1,2016-11-02 11:56:00,387,295,76.22739018087856,5,bike,average,0,11,20.0,14.6594642569526,14.204256403798558,
1807,BHMBCCTHL01,1,2016-11-02 12:30:00,387,291,75.1937984496124,8,bike,high,0,12,20.0,15.294217427662646,14.712058940366596,
1808,BHMBCCTHL01,1,2016-11-02 13:03:00,387,301,77.77777777777779,4,car,average,0,13,20.0,14.673988164396937,14.215875529754028,
